,nome,coordenadas,localiza__oLabel,imagem,DGPC_ID,informação
672,Castelo de Bragança,Point(-6.74916667 41.80416667),"Sé, Santa Maria e Meixedo",http://commons.wikimedia.org/wiki/Special:FilePath/Bragan%C3%A7a21.jpg,71125.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/71125
673,Castelo de Bragança,Point(-6.74916667 41.80416667),"Sé, Santa Maria e Meixedo",http://commons.wikimedia.org/wiki/Special:FilePath/Castelo%20de%20Bragan%C3%A7a%20-%20Ameias.jpg,71125.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/71125
674,Castelo de Bragança,Point(-6.74916667 41.80416667),"Sé, Santa Maria e Meixedo",http://commons.wikimedia.org/wiki/Special:FilePath/Bragan%C3%A7a%20-%2004%20%285480269300%29.jpg,71125.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/71125
675,Castelo de Bragança,Point(-6.74916667 41.80416667),"Sé, Santa Maria e Meixedo",http://commons.wikimedia.org/wiki/Special:FilePath/Bragan%C3%A7a%20Castelo%20204.jpg,71125.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/71125
676,Castelo de Braga,Point(-8.42383889 41.55131111),Braga (São José de São Lázaro e São João do Souto),http://commons.wikimedia.org/wiki/Special:FilePath/Torre%20de%20menagem%20Braga.jpg,70652.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70652
677,Castelo de Belver,Point(-7.96090278 39.49386944),Belver,http://commons.wikimedia.org/wiki/Special:FilePath/Escadaria%20de%20acesso%20ao%20castelo%20de%20Belver.jpg,70546.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70546
678,Castelo de Belver,Point(-7.96090278 39.49386944),Belver,http://commons.wikimedia.org/wiki/Special:FilePath/Pormenor%20da%20muralha%20do%20castelo%20de%20Belver.jpg,70546.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70546
679,Castelo de Belmonte (Castelo Branco),Point(-7.34833333 40.35916667),Belmonte e Colmeal da Torre,http://commons.wikimedia.org/wiki/Special:FilePath/Nt-castelo-belmonte0.jpg,70155.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70155
680,Castelo de Beja,Point(-7.86555556 38.0175),Beja (Santiago Maior e São João Baptista),http://commons.wikimedia.org/wiki/Special:FilePath/Beja%20Torre%20de%20Menagem.jpg,69867.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/69867
681,Castelo de Avis,Point(-7.89111111 39.05694444),Avis,http://commons.wikimedia.org/wiki/Special:FilePath/Avis%20-%20Portugal%20%28325209687%29.jpg,71163.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/71163
682,Castelo de Arraiolos,Point(-7.9875 38.72555556),Arraiolos,http://commons.wikimedia.org/wiki/Special:FilePath/Castelo%20de%20Arraiolos3.jpg,70486.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70486
683,Castelo de Arnóia,Point(-8.05194444 41.36361111),Arnoia,http://commons.wikimedia.org/wiki/Special:FilePath/Castelo%20de%20Arnoia%20%285%29.jpg,70274.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70274
684,Castelo de Amieira,Point(-7.816225 39.50802778),Arez e Amieira do Tejo,http://commons.wikimedia.org/wiki/Special:FilePath/Muralha%20e%20porta%20da%20torre%20de%20menagem%20do%20Castelo%20de%20Amieira.jpg,70244.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70244
685,Castelo de Alvito,Point(-7.9919 38.2578),Alvito,http://commons.wikimedia.org/wiki/Special:FilePath/Castelo%20de%20Alvito%20%28Portugal%29.jpg,70457.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70457
686,Castelo de Alter do Chão,Point(-7.65861111 39.19888889),Alter do Chão,http://commons.wikimedia.org/wiki/Special:FilePath/Castelo%20de%20Alter%20do%20Ch%C3%A3o%20III.JPG,70689.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70689
687,Castelo de Almourol,Point(-8.38383056 39.46194444),Praia do Ribatejo,http://commons.wikimedia.org/wiki/Special:FilePath/Almourol%20034.jpg,70469.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70469
688,Castelo de Almeida,Point(-6.907421 40.725565),Almeida,http://commons.wikimedia.org/wiki/Special:FilePath/Forte%20Almeida%20-%20Ru%C3%ADnas%20do%20Castelo.jpg,70693.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70693
689,Castelo de Almeida,Point(-6.907421 40.725565),Almeida,http://commons.wikimedia.org/wiki/Special:FilePath/Livro%20das%20Fortalezas%2073-%20Almeida.jpg,70693.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70693
690,Castelo de Alfaiates,Point(-6.91166667 40.39027778),Alfaiates,http://commons.wikimedia.org/wiki/Special:FilePath/CasteloAlfaiates.JPG,71168.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/71168
691,Castelo de Alegrete,Point(-7.32415 39.23705),Alegrete,http://commons.wikimedia.org/wiki/Special:FilePath/Entrada%20do%20castelo%20de%20Alegrete%2C%20Portalegre.jpg,71109.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/71109
692,Castelo de Alcácer do Sal,Point(-8.51388889 38.3725),Alcácer do Sal (Santa Maria do Castelo e Santiago) e Santa Susana,http://commons.wikimedia.org/wiki/Special:FilePath/Alc%C3%A1cer%20do%20Sal%20-%20Panorama.jpg,70159.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70159
693,Castelo de Aguiar da Beira,Point(-7.54539 40.81657),Aguiar da Beira e Coruche,http://commons.wikimedia.org/wiki/Special:FilePath/Aguiar%20da%20Beira.JPG,3719537.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/3719537
694,Castelo da Lousã,Point(-8.235424 40.100405),Lousã e Vilarinho,http://commons.wikimedia.org/wiki/Special:FilePath/Castelo%20de%20Arouce.jpg,70740.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70740
695,Castelo da Lousa,Point(-7.4032 38.35935278),Luz,http://commons.wikimedia.org/wiki/Special:FilePath/Castelo%20da%20Lousa%2001.JPG,70526.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70526
696,Castelo da Guarda,Point(-7.27166667 40.5375),Guarda,http://commons.wikimedia.org/wiki/Special:FilePath/Nt-castelo-guarda.jpg,71097.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/71097
697,Casa dos Bicos,Point(-9.1327 38.7091),Santa Maria Maior,http://commons.wikimedia.org/wiki/Special:FilePath/Lisboa%20May%202013-12.jpg,70460.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70460
698,Casa do Passal,Point(-7.972845 40.475415),Cabanas de Viriato,http://commons.wikimedia.org/wiki/Special:FilePath/2019.03.02%20Cabanas%20de%20Viriato%20%281%29.png,72250.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/72250
699,Casa do Infante,Point(-8.614462 41.140693),"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20do%20Infante%20%28Porto%29.JPG,70201.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70201
700,Casa de Serralves,Point(-8.6577 41.1585),Lordelo do Ouro e Massarelos,http://commons.wikimedia.org/wiki/Special:FilePath/Fundaci%C3%B3n%20Serralves%20o%20palacete%20de%20Miami.jpg,,http://www.google.com/search?q=Casa%20de%20Serralves
701,Casa de Miguel de Vasconcelos,Point(-8.827623 41.693154),Viana do Castelo (Santa Maria Maior e Monserrate) e Meadela,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20dos%20medalh%C3%B5es.jpg,70310.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70310
702,Casa de João Velho,Point(-8.827371 41.693516),Viana do Castelo (Santa Maria Maior e Monserrate) e Meadela,http://commons.wikimedia.org/wiki/Special:FilePath/Viana.10.jpg,70309.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70309
703,Casa de Garcia de Resende,Point(-7.906146 38.571197),"União das Freguesias de Évora (São Mamede, Sé, São Pedro e Santo Antão)",http://commons.wikimedia.org/wiki/Special:FilePath/S6001192.jpg,69786.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/69786
704,Casa de Chá da Boa Nova,Point(-8.715131 41.202932),Porto,http://commons.wikimedia.org/wiki/Special:FilePath/Boa%20Nova%20Tea%20House%20Renovation.jpg,330353.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/330353
705,Casa da «Sempre Noiva»,Point(-7.976771 38.691753),Nossa Senhora da Graça do Divor,http://commons.wikimedia.org/wiki/Special:FilePath/Solar%20da%20Sempre%20Noiva%20-%20Portugal%20%28422288329%29.jpg,70189.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70189
706,Casa da Torre (Gouveia),Point(-7.594129 40.493541),Gouveia,http://commons.wikimedia.org/wiki/Special:FilePath/Perspetiva.jpg,70348.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70348
707,Casa da Alfândega do Funchal,Point(-16.908194 32.647433),Sé,http://commons.wikimedia.org/wiki/Special:FilePath/Assembleia%20Legislativa%20-%20Casa%20da%20Alf%C3%A2ndega%2C%20Funchal%20-%20IMG%2020190519%20131507.jpg,,http://www.google.com/search?q=Casa%20da%20Alfândega%20do%20Funchal
708,Capela dos Ossos,Point(-7.908333333 38.568888888),Évora,http://commons.wikimedia.org/wiki/Special:FilePath/Capilla%20de%20los%20huesos%2C%20%C3%89vora.jpg,,http://www.google.com/search?q=Capela%20dos%20Ossos
709,Capela dos Ferreiros,Point(-7.861882 40.359478),Oliveira do Hospital e São Paio de Gramaços,http://commons.wikimedia.org/wiki/Special:FilePath/1%20Igreja%20Oliveira%20do%20Hospital%20Capela%20Ferreiros%20IMG%201055.jpg,70671.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70671
710,Capela dos Coimbras (Braga),Point(-8.424738883 41.549919128),Braga (São José de São Lázaro e São João do Souto),http://commons.wikimedia.org/wiki/Special:FilePath/Braga-Sao%20Joao%20do%20Souto-05-Capela%20dos%20Coimbras-2011-gje.jpg,70651.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70651
711,Capela dos Alfaiates,Point(-8.6074 41.14326389),"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",http://commons.wikimedia.org/wiki/Special:FilePath/Capela%20Alfaiates%20%28Porto%29.jpg,70200.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70200
712,Capela do Paço da Bemposta,Point(-9.138609 38.723159),Arroios,http://commons.wikimedia.org/wiki/Special:FilePath/Capela%20do%20Pa%C3%A7o%20da%20Bemposta.jpg,70151.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70151
713,Capela do Anjo da Guarda (Ponte de Lima),Point(-8.5875 41.77),Arca e Ponte de Lima,http://commons.wikimedia.org/wiki/Special:FilePath/CapelaAnjoGuarda.jpg,71220.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/71220
714,Capela de Varziela,Point(-8.627629 40.369671),Cantanhede e Pocariça,http://commons.wikimedia.org/wiki/Special:FilePath/Capela%20de%20Varziela%205.jpg,71203.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/71203
715,Capela de São Torcato,Point(-8.25866 41.48381),São Torcato,http://commons.wikimedia.org/wiki/Special:FilePath/Capela%20de%20S%C3%A3o%20Torcato.jpg,70162.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70162
716,Capela de São Pedro de Balsemão,Point(-7.783128 41.106998),Lamego (Almacave e Sé),http://commons.wikimedia.org/wiki/Special:FilePath/P8083201w%20%287859276562%29.jpg,71135.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/71135
717,Capela de São Pedro (Seia),Point(-7.701114 40.419605),"Seia, São Romão e Lapa dos Dinheiros",http://commons.wikimedia.org/wiki/Special:FilePath/Capela%20de%20S%C3%A3o%20Pedro%20de%20Seia.jpg,70668.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70668
718,Capela de São Lourenço e Padrão de D. João I,Point(-8.405626 39.592234),Tomar (São João Baptista) e Santa Maria dos Olivais,http://commons.wikimedia.org/wiki/Special:FilePath/Capela%20de%20S%C3%A3o%20Louren%C3%A7o%20em%20Tomar.jpg,70608.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70608
719,Capela de São Jorge,Point(-8.845391 39.637774),Calvaria de Cima,http://commons.wikimedia.org/wiki/Special:FilePath/Capela%20s%20jorge%20aljubarrota.JPG,70103.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70103
720,Capela de São Jerónimo,Point(-9.21370833 38.70133333),Belém,http://commons.wikimedia.org/wiki/Special:FilePath/Ermida%20do%20Restelo.jpg,70633.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70633
721,Capela de São Brás (Vila Real),Point(-7.746557 41.291739),Vila Real,http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20S%20Dinis.jpg,71136.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/71136
722,Capela de Santo Amaro (Alcântara),Point(-9.18233889 38.7021),Alcântara,http://commons.wikimedia.org/wiki/Special:FilePath/Capela%20de%20Santo%20Amaro%207653.jpg,71201.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/71201
723,Capela de Nossa Senhora dos Mártires (Estremoz),Point(-7.581416 38.830401),Estremoz (Santa Maria e Santo André),http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20de%20Nossa%20Senhora%20dos%20M%C3%A1rtires%2C%20Estremoz%2C%20Portugal%20%283521934823%29.jpg,70499.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70499
724,Capela de Nossa Senhora do Espinheiro (Évora),Point(-7.88808 38.601304),Canaviais,http://commons.wikimedia.org/wiki/Special:FilePath/Capela%20de%20Nossa%20Senhora%20do%20Espinheiro%20-%20AD015020.jpg,69806.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/69806
725,Capela de Nossa Senhora do Desterro,Point(-8.979152 39.547353),Alcobaça e Vestiaria,http://commons.wikimedia.org/wiki/Special:FilePath/Capela%20de%20Nossa%20Senhora%20do%20Desterro.jpg,70184.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70184
726,Capela de Nossa Senhora de Guadalupe (Raposeira),Point(-8.86501944 37.08360833),Vila do Bispo e Raposeira,http://commons.wikimedia.org/wiki/Special:FilePath/Capela%20de%20Nossa%20Senhora%20de%20Guadalupe%20in%20Raposeira.jpg,70690.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70690
727,Capela de D. Fradique de Portugal,Point(-7.586691 38.843908),Estremoz (Santa Maria e Santo André),http://commons.wikimedia.org/wiki/Special:FilePath/Capela%20de%20D.%20Fradique%20%28altar%29.jpg,70536.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70536
728,Capela da Vista Alegre,Point(-8.684085 40.589015),Ílhavo (São Salvador),http://commons.wikimedia.org/wiki/Special:FilePath/Capela%20da%20Vista%20Alegre.jpg,70176.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70176
729,"Campo Militar de Trancoso, também denominado Campo Militar de São Marcos",Point(-7.349657 40.756688),Freches e Torres,http://commons.wikimedia.org/wiki/Special:FilePath/Campo%20Militar%20de%20Trancoso%2C%20tamb%C3%A9m%20denominado%20Campo%20Militar%20de%20S%C3%A3o%20Marcos%20-%20Trancoso%20-%20Portugal%20-%20-.jpg,11158763.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/11158763
730,"Campo Militar de Trancoso, também denominado Campo Militar de São Marcos",Point(-7.349657 40.756688),Trancoso (São Pedro e Santa Maria) e Souto Maior,http://commons.wikimedia.org/wiki/Special:FilePath/Campo%20Militar%20de%20Trancoso%2C%20tamb%C3%A9m%20denominado%20Campo%20Militar%20de%20S%C3%A3o%20Marcos%20-%20Trancoso%20-%20Portugal%20-%20-.jpg,11158763.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/11158763
